Project ID,Title,Sector,Subsector,State,Start Date,Completion Date,Total Project Cost (USD mn),Project Status,Source URL
607876,Solar Power Generation System Decentralized,electricity-generation,115,Maharashtra,20-Jan-2018,31-Jan-2023,86.23,Notice to Proceed,https://indiainvestmentgrid.gov.in/opportunities/project/607876
601948,40 MW Under 750 MW Grid Connected In Rajasthan Tranche-I,electricity-generation,115,Rajasthan,02-Jun-2019,04-May-2021,,Project Completed,https://indiainvestmentgrid.gov.in/opportunities/project/601948
606432,Pallivasal,electricity-generation,115,Kerala,31-Jan-2007,31-Mar-2024,69.16,Notice to Proceed,https://indiainvestmentgrid.gov.in/opportunities/project/606432
603957,3MW SOLAR PV PROJECT UNDER CPSU SCHEME PHASE-II TRANCHE-I,electricity-generation,115,Delhi,28-Sep-2019,28-Feb-2022,,-,https://indiainvestmentgrid.gov.in/opportunities/project/603957
601965,20 MW Under CPSU Scheme [Tranche-I],electricity-generation,115,Assam,28-Sep-2019,28-Feb-2022,,-,https://indiainvestmentgrid.gov.in/opportunities/project/601965
900618,Investment In Electric Vehicle And Lithium Battery,electricity-generation,115,Sikkim,-,-,12.57,Idea Stage,https://indiainvestmentgrid.gov.in/opportunities/project/900618
400224,Walwhan Solar BH Limited - 40 MW Solar PV Project,electricity-generation,115,Bihar,-,-,30.93,Not Applicable,https://indiainvestmentgrid.gov.in/opportunities/project/400224
602009,450 MW Under 1200 MW ISTS Connected Wind-Solar Hybrid Power Projects [Tranche-I],electricity-generation,115,Rajasthan,08-Nov-2019,07-Oct-2021,,Tender Award,https://indiainvestmentgrid.gov.in/opportunities/project/602009
616952,"Balighat Hydroelectric Project, Bageshwar",electricity-generation,115,Uttarakhand,01-Mar-2025,31-Dec-2027,10.06,DPR Approved,https://indiainvestmentgrid.gov.in/opportunities/project/616952
606463,Dikhu HE Project,electricity-generation,115,Nagaland,01-Jan-2024,30-Apr-2028,280.65,DPR/Feasibility Study,https://indiainvestmentgrid.gov.in/opportunities/project/606463
607870,Project For Renovation And Modernization Of Umiam-Umtru Stage-III Hydroelectric Power Station,electricity-generation,115,Meghalaya,01-Jan-2021,30-Jun-2026,51.3,Tender Publish,https://indiainvestmentgrid.gov.in/opportunities/project/607870
603162,50 MW Under 200 MW Pavagada Solar Park,electricity-generation,115,Karnataka,30-Dec-2018,17-Dec-2019,,Project Completed,https://indiainvestmentgrid.gov.in/opportunities/project/603162
601693,Wenlock Hospital Redevelopment Project,electricity-generation,115,Karnataka,-,-,4.82,Tender Publish,https://indiainvestmentgrid.gov.in/opportunities/project/601693
606795,380 MW ISTS-Connected Solar-Wind Hybrid Power Projects Tranche-III,electricity-generation,115,Rajasthan,-,-,,-,https://indiainvestmentgrid.gov.in/opportunities/project/606795
606452,Lower Kopili HE Project,electricity-generation,115,Assam,31-Mar-2019,31-Mar-2025,181.07,Notice to Proceed,https://indiainvestmentgrid.gov.in/opportunities/project/606452
616972,"Riknal Khad Hydroelectric Project, Dehradun",electricity-generation,115,Uttarakhand,01-Apr-2024,30-Nov-2032,7.54,DPR Approved,https://indiainvestmentgrid.gov.in/opportunities/project/616972
616970,"Pyhunsani Madkini Hydroelectric Project, Pithoragarh",electricity-generation,115,Uttarakhand,01-Dec-2023,30-Nov-2032,44.01,DPR Approved,https://indiainvestmentgrid.gov.in/opportunities/project/616970
900866,JGRJ,electricity-generation,115,Rajasthan,01-Feb-2024,31-Aug-2025,59.1,-,https://indiainvestmentgrid.gov.in/opportunities/project/900866
603143,250 MW Under 750 MW Grid Connected In Rajasthan Tranche-I,electricity-generation,115,Rajasthan,02-Jun-2019,04-May-2021,,-,https://indiainvestmentgrid.gov.in/opportunities/project/603143
606339,Anta BOS 90 MW,electricity-generation,115,Rajasthan,07-Jan-2021,07-Mar-2022,48.06,Notice to Proceed,https://indiainvestmentgrid.gov.in/opportunities/project/606339
616969,"Mandab Hydroelectric Project, Pithoragarh",electricity-generation,115,Uttarakhand,01-Jan-2024,30-Nov-2032,35.21,DPR/Feasibility Study,https://indiainvestmentgrid.gov.in/opportunities/project/616969
601971,250 MW Of M/S Mega SuryaUrja Pvt. Ltd. Under 1200 MW ISTS Connected Solar PV Projects [ISTS-IV],electricity-generation,115,Rajasthan,25-Mar-2020,25-Feb-2022,,-,https://indiainvestmentgrid.gov.in/opportunities/project/601971
603160,50 MW Under 200 MW Pavagada Solar Park,electricity-generation,115,Karnataka,30-Dec-2018,17-Dec-2019,,Project Completed,https://indiainvestmentgrid.gov.in/opportunities/project/603160
602185,Tapovan-Vishnugad HEP [4x130 MW],electricity-generation,115,Uttarakhand,28-Nov-2006,30-Apr-2029,,Notice to Proceed,https://indiainvestmentgrid.gov.in/opportunities/project/602185
602087,NOKHRA SOLAR 300MW,electricity-generation,115,Rajasthan,20-Mar-2020,26-Apr-2022,226.73,Notice to Proceed,https://indiainvestmentgrid.gov.in/opportunities/project/602087
601968,300 MW Of M/S Renew Solar Energy [Jharkhand Three] Pvt. Ltd. Under 1200 MW ISTS Connected Solar PV Projects [ISTS-IV],electricity-generation,115,Rajasthan,23-Oct-2019,23-Sep-2021,,-,https://indiainvestmentgrid.gov.in/opportunities/project/601968
606796,200 MW [AEW INOPL] Under 1070 MW Grid Connected In Rajasthan Tranche - III,electricity-generation,115,Rajasthan,28-Dec-2020,27-Jul-2022,,Concessionaire Appointment,https://indiainvestmentgrid.gov.in/opportunities/project/606796
702391,Energy Project,electricity-generation,115,Karnataka,27-Mar-2018,26-Nov-2020,8.83,Completion Certificate/COD,https://indiainvestmentgrid.gov.in/opportunities/project/702391
616939,"Muwani Hydroelectric Project, Pithoragarh",electricity-generation,115,Uttarakhand,01-Nov-2025,31-Oct-2032,32.69,DPR Approved,https://indiainvestmentgrid.gov.in/opportunities/project/616939
612989,TIZU VALLEY HYDRO ELECTRIC PROJECT [2 X 12 MW],electricity-generation,115,Nagaland,31-Mar-2027,31-Mar-2031,42.33,DPR/Feasibility Study,https://indiainvestmentgrid.gov.in/opportunities/project/612989
602079,Kayamkulam Floating Solar 22 MW,electricity-generation,115,Kerala,24-Sep-2019,24-Oct-2021,14.48,Notice to Proceed,https://indiainvestmentgrid.gov.in/opportunities/project/602079
601950,250 MW Under 750 MW Grid Connected In Rajasthan Tranche-II [Non-Solar Park],electricity-generation,115,Rajasthan,16-Sep-2019,16-Sep-2021,,-,https://indiainvestmentgrid.gov.in/opportunities/project/601950
606811,400MW ISTS-Connected Round The Clock [RTC] Projects,electricity-generation,115,Karnataka,-,-,,-,https://indiainvestmentgrid.gov.in/opportunities/project/606811
608030,DAM REHABILITATION AND IMPROVEMENT PROJECT Phase - II & III,electricity-generation,115,Meghalaya,12-Oct-2021,13-Oct-2027,55.45,-,https://indiainvestmentgrid.gov.in/opportunities/project/608030
603958,80.5 MW Under CPSU Scheme [Tranche-II],electricity-generation,115,Telangana,25-Nov-2019,27-Apr-2022,,-,https://indiainvestmentgrid.gov.in/opportunities/project/603958
602083,Sambhu Ki Bhurj Solar 250 MW,electricity-generation,115,Rajasthan,11-Jan-2019,28-Feb-2022,191.47,Notice to Proceed,https://indiainvestmentgrid.gov.in/opportunities/project/602083
601969,"300 MW Of M/S Azure Power Maple Pvt. Ltd, Under 1200 MW ISTS Connected Solar PV Projects [ISTS-IV]",electricity-generation,115,Rajasthan,23-Oct-2019,23-Sep-2021,,-,https://indiainvestmentgrid.gov.in/opportunities/project/601969
611520,BHADLA 500MW SOLAR,electricity-generation,115,Rajasthan,16-Jun-2022,31-Mar-2025,326.79,-,https://indiainvestmentgrid.gov.in/opportunities/project/611520
608303,100MW AC 160MWp DC Solar PV Project With 40MW/120MWh BESS,electricity-generation,115,Chhattisgarh,15-Dec-2021,15-Jan-2024,114.08,Completion Certificate/COD,https://indiainvestmentgrid.gov.in/opportunities/project/608303
603159,50 MW Under 200 MW Pavagada Solar Park,electricity-generation,115,Karnataka,30-Dec-2018,17-Dec-2019,,Project Completed,https://indiainvestmentgrid.gov.in/opportunities/project/603159
602180,Developer Mode 300 MW- ABC Renewable Energy RJ-01 Pvt Ltd,electricity-generation,115,Rajasthan,19-Jan-2020,19-Jul-2021,,-,https://indiainvestmentgrid.gov.in/opportunities/project/602180
612879,"300 MW SOLAR PV PROJECT, BIKANER, RAJASTHAN",electricity-generation,115,Rajasthan,29-Feb-2024,30-Aug-2025,193.35,Work in Progress,https://indiainvestmentgrid.gov.in/opportunities/project/612879
606794,130 MW ISTS-Connected Solar-Wind Hybrid Power Projects Tranche-III,electricity-generation,115,Rajasthan,-,-,,-,https://indiainvestmentgrid.gov.in/opportunities/project/606794
602088,Sambhu Ki Bhurj-II Solar 300MW,electricity-generation,115,Rajasthan,20-Mar-2020,26-Apr-2022,224.07,Notice to Proceed,https://indiainvestmentgrid.gov.in/opportunities/project/602088
400214,NOKHRA [CPSU-PHASE-II-TRANCHE-I/II],electricity-generation,115,Rajasthan,20-Mar-2020,09-Jan-2023,226.73,Completion Certificate/COD,https://indiainvestmentgrid.gov.in/opportunities/project/400214
601976,180 MW Of M/S SBE Renewables Sixteen Projects Pvt. Ltd. Under 1200 MW ISTS Connected Solar PV Projects [ISTS-V],electricity-generation,115,Rajasthan,11-Feb-2020,11-Jan-2022,,-,https://indiainvestmentgrid.gov.in/opportunities/project/601976
601964,300 MW Of M/S Azure Power Forty One Pvt. Ltd. Under 1200 MW ISTS Connected Solar PV Projects [ISTS-III],electricity-generation,115,Rajasthan,29-Aug-2019,01-Aug-2021,,-,https://indiainvestmentgrid.gov.in/opportunities/project/601964
601944,250 MW Under 750 MW Grid Connected In Rajasthan Tranche-I,electricity-generation,115,Rajasthan,02-Jun-2019,04-May-2021,,Project Completed,https://indiainvestmentgrid.gov.in/opportunities/project/601944
606341,Chhattargarh 150 MW,electricity-generation,115,Rajasthan,20-Jan-2021,20-Jul-2022,75.44,Notice to Proceed,https://indiainvestmentgrid.gov.in/opportunities/project/606341
602183,LOKTAK DOWN STREAM H E PROJECT,electricity-generation,115,Manipur,01-Jan-2019,31-Mar-2027,164.85,Tender Publish,https://indiainvestmentgrid.gov.in/opportunities/project/602183
602195,Vishnugad Pipalkoti Hydro Electric Project [444 MW],electricity-generation,115,Uttarakhand,17-Jan-2014,31-Dec-2026,635.87,Notice to Proceed,https://indiainvestmentgrid.gov.in/opportunities/project/602195
400283,Bothe Windfarm Development Private Limited,electricity-generation,115,Maharashtra,-,01-Jun-2016,163.46,Not Applicable,https://indiainvestmentgrid.gov.in/opportunities/project/400283
607888,Solar Project Generation System- Decentralised Solar,electricity-generation,115,Maharashtra,04-Nov-2020,31-Mar-2023,24.65,Tender Award,https://indiainvestmentgrid.gov.in/opportunities/project/607888
603144,20 MW Under 750 MW Grid Connected In Rajasthan Tranche-I,electricity-generation,115,Rajasthan,02-Jun-2019,04-May-2021,,-,https://indiainvestmentgrid.gov.in/opportunities/project/603144
602004,300 MW Awarded To M/S Ostro Energy Private Limited Under 1200 MW ISTS-Connected Wind Power Projects [Tranche-VI],electricity-generation,115,Karnataka,15-Sep-2019,15-Aug-2021,262.04,-,https://indiainvestmentgrid.gov.in/opportunities/project/602004
606441,Rongnichu,electricity-generation,115,Sikkim,07-Apr-2010,30-Jun-2021,149.31,Completion Certificate/COD,https://indiainvestmentgrid.gov.in/opportunities/project/606441
606434,Thottiyar,electricity-generation,115,Kerala,22-Dec-2008,31-Mar-2024,35.21,Notice to Proceed,https://indiainvestmentgrid.gov.in/opportunities/project/606434
601945,110 MW Under 750 MW Grid Connected In Rajasthan Tranche-I,electricity-generation,115,Rajasthan,02-Jun-2019,04-May-2021,,Project Completed,https://indiainvestmentgrid.gov.in/opportunities/project/601945
601963,90 MW Under CPSU Scheme [Tranche-I],electricity-generation,115,Telangana,28-Sep-2019,28-Feb-2022,,-,https://indiainvestmentgrid.gov.in/opportunities/project/601963
602082,Devikot Solar PV Project 150MW,electricity-generation,115,Rajasthan,11-Jan-2020,28-Feb-2022,107.24,Notice to Proceed,https://indiainvestmentgrid.gov.in/opportunities/project/602082
400213,SHAMBHU KI BURJ - II [CPSU-PHASE-II-TRANCHE-II],electricity-generation,115,Rajasthan,20-Mar-2020,01-Mar-2025,224.07,Notice to Proceed,https://indiainvestmentgrid.gov.in/opportunities/project/400213
616968,Kamtoli Hydroelectric Project,electricity-generation,115,Uttarakhand,01-Nov-2023,30-Nov-2032,32.69,DPR Approved,https://indiainvestmentgrid.gov.in/opportunities/project/616968
601946,100 MW Under 750 MW Grid Connected In Rajasthan Tranche-I,electricity-generation,115,Rajasthan,02-Jun-2019,04-May-2021,,Project Completed,https://indiainvestmentgrid.gov.in/opportunities/project/601946
702019,Solar On Canal Top Thunga High Level Canal,electricity-generation,115,Karnataka,07-Mar-2020,30-Jun-2023,17.62,COD,https://indiainvestmentgrid.gov.in/opportunities/project/702019
607345,Developers Mode 190 MW Nokh- Rising Sun Energy,electricity-generation,115,Rajasthan,02-Mar-2021,31-Mar-2022,,Tender Award,https://indiainvestmentgrid.gov.in/opportunities/project/607345
602581,Naitwar Mori Hydro Electric Project [60 MW],electricity-generation,115,Uttarakhand,05-Dec-2017,30-Nov-2023,160.04,Completion Certificate/COD,https://indiainvestmentgrid.gov.in/opportunities/project/602581
400071,"1.7MW Solar PV With 1.4 MWh BESS At Kavaratti, Agatti Islands Of Lakshadweep",electricity-generation,115,Lakshadweep,09-Jul-2020,23-Dec-2023,2.74,Completion Certificate/COD,https://indiainvestmentgrid.gov.in/opportunities/project/400071
601954,250 MW Of M/S Clean Solar Power [Jodhpur] PVt. Ltd. Under 2000 MW ISTS Connected Solar PV Projects [ISTS-I],electricity-generation,115,Rajasthan,25-Oct-2018,27-Mar-2021,,-,https://indiainvestmentgrid.gov.in/opportunities/project/601954
400227,Avaada HNSirsa Private Limited,electricity-generation,115,Haryana,19-Mar-2020,19-Oct-2020,31.43,Not Applicable,https://indiainvestmentgrid.gov.in/opportunities/project/400227
601966,300 MW Of M/S Ayana Renewable Power One Pvt. Ltd. Under 1200 MW ISTS Connected Solar PV Projects [ISTS-IV],electricity-generation,115,Rajasthan,23-Oct-2019,23-Sep-2021,,-,https://indiainvestmentgrid.gov.in/opportunities/project/601966
606440,Sharavathy PSP,electricity-generation,115,Karnataka,01-May-2022,01-May-2027,677.93,Consultant Appointment,https://indiainvestmentgrid.gov.in/opportunities/project/606440
602080,Jetsar Solar 160 MW,electricity-generation,115,Rajasthan,11-Dec-2019,16-Sep-2021,88.3,Notice to Proceed,https://indiainvestmentgrid.gov.in/opportunities/project/602080
601981,300 MW Of M/S ReNew Solar Urja Pvt. Ltd. Under 1200 MW ISTS Connected Solar PV Projects [ISTS-VI],electricity-generation,115,Rajasthan,11-May-2020,25-Feb-2022,,-,https://indiainvestmentgrid.gov.in/opportunities/project/601981
616971,"Ralam Baisaini Udiyar Hydroelectric Project, Pithoragarh",electricity-generation,115,Uttarakhand,01-Dec-2023,30-Nov-2032,44.01,DPR Approved,https://indiainvestmentgrid.gov.in/opportunities/project/616971
602011,390 MW Under1200 MW ISTS Connected Wind-Solar Hybrid Power Projects [Tranche-I],electricity-generation,115,Rajasthan,07-Nov-2019,07-Oct-2021,,-,https://indiainvestmentgrid.gov.in/opportunities/project/602011
602078,Kayamkulam Solar 70 MW,electricity-generation,115,Kerala,24-Sep-2019,24-Oct-2021,50.75,Notice to Proceed,https://indiainvestmentgrid.gov.in/opportunities/project/602078
603962,Augmentation & Improvement Of Transformation Sector Of Power & Electricity,electricity-generation,115,Mizoram,01-Mar-2025,01-Mar-2027,27.11,Not Applicable,https://indiainvestmentgrid.gov.in/opportunities/project/603962
603209,5MW SOLAR PV PROJECT UNDER CPSU SCHEME PHASE-II TRANCHE-I,electricity-generation,115,Bihar,28-Sep-2019,28-Feb-2022,,-,https://indiainvestmentgrid.gov.in/opportunities/project/603209
602193,Tehri Pumped Storage Plant Project [4x250 MW],electricity-generation,115,Uttarakhand,27-Jun-2011,30-Jun-2025,748.68,Notice to Proceed,https://indiainvestmentgrid.gov.in/opportunities/project/602193
602008,175 MW Awarded To M/S Ecoren Energy India Private Limited Under 1200 MW ISTS Connected Wind Power Projects [Tranche-V],electricity-generation,115,Karnataka,22-Jan-2019,22-Dec-2020,,-,https://indiainvestmentgrid.gov.in/opportunities/project/602008
606803,NTPC REL,electricity-generation,115,Rajasthan,27-Jan-2021,31-Oct-2023,236.39,Notice to Proceed,https://indiainvestmentgrid.gov.in/opportunities/project/606803
702453,Construction Of Road Over The Covered Drain From Bhattu Seth To Laheri Thana,electricity-generation,115,Bihar,09-Sep-2021,15-Dec-2023,4.0,Notice to Proceed,https://indiainvestmentgrid.gov.in/opportunities/project/702453
601974,300 MW Of M/S Avaada Sustainable RJProject Pvt. Ltd. Under 1200 MW ISTS Connected Solar PV Projects [ISTS-VI],electricity-generation,115,Rajasthan,11-May-2020,25-Feb-2022,,-,https://indiainvestmentgrid.gov.in/opportunities/project/601974
603141,50 MW Of M/S Kilaj Solar [Maharashtra] Pvt. Ltd. Under 2000 MW ISTS Connected Solar PV Projects [ISTS-I],electricity-generation,115,Rajasthan,25-Oct-2018,17-Apr-2020,,Project Completed,https://indiainvestmentgrid.gov.in/opportunities/project/603141
602075,Ramagundam Floating 100 MW,electricity-generation,115,Telangana,10-Jun-2019,10-Sep-2021,55.58,Notice to Proceed,https://indiainvestmentgrid.gov.in/opportunities/project/602075
602090,Devikot Solar 90MW,electricity-generation,115,Rajasthan,20-Mar-2020,26-Apr-2022,65.99,Notice to Proceed,https://indiainvestmentgrid.gov.in/opportunities/project/602090
616951,Seraghat Hydroelectric Project,electricity-generation,115,Uttarakhand,01-Nov-2025,30-Nov-2032,20.12,DPR Approved,https://indiainvestmentgrid.gov.in/opportunities/project/616951
611663,ZUNGKI HYDRO ELECTRIC PROJECT [2X12 MW],electricity-generation,115,Nagaland,01-Mar-2025,01-Mar-2029,46.34,DPR/Feasibility Study,https://indiainvestmentgrid.gov.in/opportunities/project/611663
601949,250 MW Of M/S Mahindra Renewables Pvt. Ltd. Under 2000 MW ISTS Connected Solar PV Projects [ISTS-I],electricity-generation,115,Rajasthan,25-Oct-2018,27-Mar-2021,,-,https://indiainvestmentgrid.gov.in/opportunities/project/601949
606800,400 MW [Green Infra RPL] Under 1070 MW Grid Connected In Rajasthan Tranche - III,electricity-generation,115,Rajasthan,28-Dec-2020,27-Jul-2022,,Concessionaire Appointment,https://indiainvestmentgrid.gov.in/opportunities/project/606800
602010,600 MW Under 1200 MW ISTS-Connected Solar-Wind Hybrid Power Projects [Tranche-II],electricity-generation,115,Rajasthan,15-Jan-2020,15-Dec-2021,,Tender Award,https://indiainvestmentgrid.gov.in/opportunities/project/602010
900869,Jakson Solar Cell & Module Manufacturing,electricity-generation,115,Rajasthan,01-Oct-2024,31-Dec-2025,176.04,-,https://indiainvestmentgrid.gov.in/opportunities/project/900869
606443,Singoli Bhatwari,electricity-generation,115,Uttarakhand,20-Jun-2008,25-Dec-2020,264.18,Completion Certificate/COD,https://indiainvestmentgrid.gov.in/opportunities/project/606443
606809,300MW ISTS-Connected With Assured Peak Power Supply In India ISTS-VII,electricity-generation,115,Karnataka,-,-,,-,https://indiainvestmentgrid.gov.in/opportunities/project/606809
611664,TIZU VALLEY HYDRO ELECTRIC PROJECT [2 X 12 MW],electricity-generation,115,Nagaland,01-Mar-2025,01-Mar-2029,42.33,DPR/Feasibility Study,https://indiainvestmentgrid.gov.in/opportunities/project/611664
613779,Establishment Of Solar Micro Grid For Supply Of Reliable Power To Remote Habitations In Tripura,electricity-generation,115,Tripura,16-Mar-2024,31-Dec-2025,10.16,Notice to Proceed,https://indiainvestmentgrid.gov.in/opportunities/project/613779
400211,DEVIKOT-I [CPSU-PHASE-II-TRANCHE-I],electricity-generation,115,Rajasthan,11-Jan-2020,12-Nov-2022,107.24,Completion Certificate/COD,https://indiainvestmentgrid.gov.in/opportunities/project/400211
603161,50 MW Under 200 MW Pavagada Solar Park,electricity-generation,115,Karnataka,30-Dec-2018,17-Dec-2019,,Project Completed,https://indiainvestmentgrid.gov.in/opportunities/project/603161
611597,300 MW SOLAR POWER PROJECT UNDER CPSU SCHEME,electricity-generation,115,Rajasthan,12-May-2022,31-Aug-2025,217.73,Notice to Proceed,https://indiainvestmentgrid.gov.in/opportunities/project/611597
400228,Ananth Solar Power Maharashtra Private Limited,electricity-generation,115,Haryana,-,01-Mar-2021,62.87,Not Applicable,https://indiainvestmentgrid.gov.in/opportunities/project/400228
400326,Kishau 660 HEP,electricity-generation,115,Uttarakhand,-,-,904.45,Consultant Appointment,https://indiainvestmentgrid.gov.in/opportunities/project/400326
606425,Vyasi,electricity-generation,115,Uttarakhand,17-Oct-2013,24-May-2022,198.8,Completion Certificate/COD,https://indiainvestmentgrid.gov.in/opportunities/project/606425
611668,Nokh Solar Park,electricity-generation,115,Rajasthan,17-Apr-2020,30-Apr-2025,56.62,Notice to Proceed,https://indiainvestmentgrid.gov.in/opportunities/project/611668
616966,"Garsad Khad Hydroelectric Project, Dehradun",electricity-generation,115,Uttarakhand,01-Apr-2024,30-Nov-2032,7.54,DPR Approved,https://indiainvestmentgrid.gov.in/opportunities/project/616966
601961,300 MW Of M/S Eden Renewable Cite Pvt. Ltd. Under 1200 MW ISTS Connected Solar PV Projects [ISTS-III],electricity-generation,115,Rajasthan,24-Jun-2019,26-May-2021,,-,https://indiainvestmentgrid.gov.in/opportunities/project/601961
611654,LOWER TIZU HYDRO ELECTRIC PROJECT [3X14 MW],electricity-generation,115,Nagaland,31-Jan-2026,31-Jan-2030,68.04,DPR/Feasibility Study,https://indiainvestmentgrid.gov.in/opportunities/project/611654
602223,Comprehensive Scheme For Strengthening Of Transmission And Distribution [T&D] Systems [CSST&DS] In Arunachal Pradesh And Sikkim,electricity-generation,117,Sikkim,15-Jan-2016,31-Mar-2026,,Notice to Proceed,https://indiainvestmentgrid.gov.in/opportunities/project/602223
602617,Eastern Region Strengthening Scheme-XVII - Part-B [ERSS-XVII [Part-B]],electricity-generation,117,Bihar,01-Feb-2017,10-Aug-2023,32.32,Completion Certificate/COD,https://indiainvestmentgrid.gov.in/opportunities/project/602617
611951,Transmission System For Evacuation Of Power From REZ In Rajasthan 20GW Under Phase-III Part E1,electricity-generation,117,Rajasthan,18-Aug-2023,28-Feb-2025,86.6,Notice to Proceed,https://indiainvestmentgrid.gov.in/opportunities/project/611951
701629,Kamrup Metropolitan Power Transmission Project,electricity-generation,117,Assam,01-Apr-2019,31-Mar-2025,,Work Start - Appointed Date,https://indiainvestmentgrid.gov.in/opportunities/project/701629
701634,West Tripura Power Transmission Project,electricity-generation,117,Tripura,01-Apr-2019,31-Mar-2025,247.96,Work Start - Appointed Date,https://indiainvestmentgrid.gov.in/opportunities/project/701634
612075,WRSR Power Transmission Limited,electricity-generation,117,Karnataka,17-Jan-2023,31-Dec-2024,265.19,Not Applicable,https://indiainvestmentgrid.gov.in/opportunities/project/612075
612075,WRSR Power Transmission Limited,electricity-generation,117,Maharashtra,17-Jan-2023,31-Dec-2024,265.19,Not Applicable,https://indiainvestmentgrid.gov.in/opportunities/project/612075
606508,Transmission System Strengthening Scheme For Evacuation Of Power From Solar Energy Zones In Rajasthan Under Phase-II- Part B,electricity-generation,117,Rajasthan,04-Jun-2021,31-Aug-2024,107.0,Completion Certificate/COD,https://indiainvestmentgrid.gov.in/opportunities/project/606508
602606,"North East - Northern / Western Interconnector - I , PART-C",electricity-generation,117,Assam,12-Feb-2009,22-Dec-2023,166.73,Completion Certificate/COD,https://indiainvestmentgrid.gov.in/opportunities/project/602606
607856,2x160 MVA 220/132kV Dhenkanal Outdoor Type GIS Substation Along With 220kV LILO Line From 220kV Duburi-Meramundali Line & 220kV DC Line From Khuntuni,electricity-generation,117,Odisha,20-Apr-2022,31-Dec-2024,29.38,Idea Stage,https://indiainvestmentgrid.gov.in/opportunities/project/607856
701604,New Delhi Power Transmission Project,electricity-generation,117,Delhi,01-Apr-2019,31-Mar-2025,540.68,Work Start - Appointed Date,https://indiainvestmentgrid.gov.in/opportunities/project/701604
609997,POWERGRID Neemuch Transmission Limited,electricity-generation,117,Rajasthan,24-Aug-2022,31-Mar-2024,108.64,Completion Certificate/COD,https://indiainvestmentgrid.gov.in/opportunities/project/609997
615338,TRANSMISSION SYSTEM FOR EVACUATION OF POWER FROM RAJASTHAN REZ PH -IV [PART-2 5.5 GW] [JAISALMER/BARMER COMPLEX] PART F [SPV Name POWERGRID BARMER I TRANSMISSION LIMITED],electricity-generation,117,Rajasthan,07-Nov-2024,06-Nov-2026,343.9,Notice to Proceed,https://indiainvestmentgrid.gov.in/opportunities/project/615338
611952,Eastern Region Expansion Scheme-XXXVII,electricity-generation,117,Bihar,11-Sep-2023,31-Aug-2025,15.08,Notice to Proceed,https://indiainvestmentgrid.gov.in/opportunities/project/611952
607855,2x160 MVA & 2x20 MVA 220/132/33kV Grid Substation At Turumunga And Associated 220kV DC Line From 400/220kV Grid Substation At Keonjhar [PGCIL] To Turumunga [17.088kms] And 132kV LILO Line From 132kV Karanjia - Polasponga Line [31.713kms],electricity-generation,117,Odisha,08-Mar-2019,30-Apr-2022,12.97,Notice to Proceed,https://indiainvestmentgrid.gov.in/opportunities/project/607855
616680,Pune - III Transmission Limited,electricity-generation,117,Maharashtra,19-Nov-2024,19-Nov-2026,628.7,Not Applicable,https://indiainvestmentgrid.gov.in/opportunities/project/616680
612044,400 KV Switching Substation At Bikaner New And Associated Transmission Line & Works,electricity-generation,117,Rajasthan,01-Apr-2023,31-Mar-2026,88.0,Notice to Proceed,https://indiainvestmentgrid.gov.in/opportunities/project/612044
612140,Transmission Scheme For Integration Of Renewable Energy Zone [Phase II] In Koppal II [Phase A&B] And Gadag II[Phase A] In Karnataka [Koppal II Gadag II Transmission Limited],electricity-generation,117,Karnataka,26-Dec-2023,25-Dec-2025,363.31,Notice to Proceed,https://indiainvestmentgrid.gov.in/opportunities/project/612140
602637,"HVDC Bipole Link Between Western Region [Raigarh-Chhattisgarh] And Southern Region [Pugalur, Tamil Nadu] - North Trichur [Kerala] - Scheme2- AC System Strengthening At Pugalur End",electricity-generation,117,Kerala,01-Aug-2017,31-Oct-2021,276.63,Completion Certificate/COD,https://indiainvestmentgrid.gov.in/opportunities/project/602637
602635,"Transmission System For Ultra Mega Solar Power Park At Tumkur [Pavagada], Karnataka-Phase-II [Part-B]",electricity-generation,117,Karnataka,01-May-2017,28-Feb-2021,71.04,Completion Certificate/COD,https://indiainvestmentgrid.gov.in/opportunities/project/602635
610527,Augmentation Of Transformation Capacity At 400/220 KV Kurukshetra PG Substation And 400220 KV Patiala Substation,electricity-generation,117,Punjab,28-Mar-2022,23-Nov-2023,13.45,Completion Certificate/COD,https://indiainvestmentgrid.gov.in/opportunities/project/610527
612132,Transmission Scheme For Evacuation Of Power From REZ In Rajasthan [20 GW] Under Phase-III Part D [Sikar Khetri Transmission Ltd],electricity-generation,117,Delhi,09-Feb-2024,08-Aug-2025,251.48,Notice to Proceed,https://indiainvestmentgrid.gov.in/opportunities/project/612132
612132,Transmission Scheme For Evacuation Of Power From REZ In Rajasthan [20 GW] Under Phase-III Part D [Sikar Khetri Transmission Ltd],electricity-generation,117,Rajasthan,09-Feb-2024,08-Aug-2025,251.48,Notice to Proceed,https://indiainvestmentgrid.gov.in/opportunities/project/612132
612059,"220/132 KV, 1X160 MVA GSS At Nathdwara Upg Distt. Rajsamand Along With Assocaited Lines",electricity-generation,117,Rajasthan,22-Apr-2023,31-Mar-2026,22.83,Notice to Proceed,https://indiainvestmentgrid.gov.in/opportunities/project/612059
400319,Shirpur Power Pvt. Ltd.,electricity-generation,117,Maharashtra,-,-,226.33,Not Applicable,https://indiainvestmentgrid.gov.in/opportunities/project/400319
